prompt,prefix,suffix,title
"evening lantern glow on face, wearing navy kimono with silver accents, text color white, text""こんばんは""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.71 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"light confident smile, wearing red-and-black modern geometric kimono, text color white, text""OK""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.72 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"raising hand casually, wearing pastel lavender kimono, text color white, text""はーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.73 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"small polite nod, wearing sage green kimono with subtle leaf pattern, text color white, text""了解です""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.74 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"bright pleased smile, wearing rose-red kimono with soft floral print, text color white, text""いいですね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.75 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"warm expression, wearing ivory kimono with gold obi, text color white, text""いつもありがとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.76 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"relaxed sitting pose, wearing charcoal gray kimono with minimal pattern, text color white, text""一休みしましょう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.77 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"polite bow, wearing deep crimson kimono with elegant chrysanthemum motif, text color white, text""ありがとうございます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.78 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle smile, wearing mint kimono with pearl-white accents, text color white, text""どういたしまして""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.79 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"offering warm tea, wearing beige winter kimono with fur collar, text color white, text""ゆっくりしてください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.80 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"confident positive smile, wearing bright vermilion kimono, text color white, text""いい感じ！""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.81 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"grateful smile, wearing white kimono with gold speckles, text color white, text""助かります""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.82 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"eyes closed softly, wearing pale sakura-pink kimono, text color white, text""感謝""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.83 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"polite refined posture, wearing navy-and-gold traditional kimono, text color white, text""よろしくお願いします""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.84 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle tired smile, wearing maroon kimono with soft patterns, text color white, text""おつかれさま""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.85 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"work-mode expression, wearing sand beige kimono, text color white, text""おつかれさまです""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.86 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"inviting gesture, wearing pastel sky-blue kimono, text color white, text""いつでも言ってください""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.87 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"joyful bright smile, wearing white kimono with festive gold accents, text color white, text""最高""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.88 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"cute soft expression, wearing blush pink kimono, text color white, text""♪""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.89 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle thumbs-up, wearing black-and-gold kimono, text color white, text""GOOD""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.90 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"excited smile, wearing cherry-red kimono with playful design, text color white, text""わーい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.91 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"sparkling eyes, wearing emerald green kimono, text color white, text""わくわく""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.92 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"waving softly, wearing warm brown winter kimono, text color white, text""いってらっしゃい気を付けてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.93 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"welcoming smile, wearing pale lilac kimono, text color white, text""おかえりなさい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.94 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"relaxed hair and smile, wearing muted pink kimono, text color white, text""ただいまー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.95 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"snowflakes swirling, wearing midnight blue snow-kimono, text color white, text""大雪に気を付けて""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.96 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"hands near face for warmth, wearing light gray winter kimono, text color white, text""寒いですねー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.97 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"determined expression in wind, wearing dark green thick winter kimono, text color white, text""寒いけどがんばろー""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.98 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"shocked cold pose, wearing icy white kimono, text color white, text""激寒！！""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.99 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle concerned eyes, wearing lavender shawl over kimono, text color white, text""無理しないでね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.100 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"holding warm drink, wearing plum-purple kimono, text color white, text""暖かくして過ごしてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.101 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"steaming pot in background, wearing warm orange kimono, text color white, text""温かいものを食べよう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.102 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"mask in hand, wearing soft pink kimono with winter patterns, text color white, text""インフルエンザ流行ってるので気を付けてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.103 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"calm serious eyes, wearing clean white kimono with silver obi, text color white, text""体調管理最優先で""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.104 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"Christmas lights glowing, wearing deep red festive kimono, text color white, text""素敵なクリスマスを""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.105 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"holiday sparkle, wearing white kimono with holly-red accents, text color white, text""MerryChristmas""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.106 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"playful smile with empty gift box, wearing wine-red kimono, text color white, text""プレゼントお待ちしてます""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.107 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"grateful holding gift, wearing evergreen kimono with gold ribbon obi, text color white, text""プレゼントありがとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.108 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"lanterns glowing softly, wearing gold-and-red kimono, text color white, text""よいクリスマスと年末年始を""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.109 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"hair tied for cleaning, wearing apricot kimono with simple pattern, text color white, text""なんだかバタバタ忙しいね（大掃除）""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.110 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle reflective smile, wearing pale champagne kimono, text color white, text""今年もお世話になりました""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.111 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"soft evening glow, wearing black kimono with subtle gold, text color white, text""よいお年をお過ごしください。""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.112 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"bright New Year smile, wearing vibrant red kimono with white plum blossoms, text color white, text""あけましておめでとう""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.113 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"warm nodding smile, wearing calming blue kimono, text color white, text""今年もよろしく""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.114 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"formal elegant posture, wearing pure white kimono with gold embroidery, text color white, text""謹賀新年""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.115 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"happy soft smile, wearing pastel pink kimono with golden floral accents, text color white, text""幸せいっぱいの1年になりますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.116 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"dreamy eyes, wearing pearl-white kimono with soft shimmering patterns, text color white, text""夢が叶う1年になりますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.117 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"sparkling hopeful smile, wearing sky-blue kimono, text color white, text""いいことたくさんありますように""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.118 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"playful grin, wearing coral-orange kimono, text color white, text""うける""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.119 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"hands together laughing, wearing red-and-white festive kimono, text color white, text""笑う門には福来る""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.120 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"gentle concerned look, wearing pale green kimono, text color white, text""健康第一""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.121 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"sad soft eyes, wearing muted purple kimono, text color white, text""つらい…""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.122 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"offering tea cup warmly, wearing soft brown kimono, text color white, text""一息ついてね""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.123 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"sleepy gentle expression, wearing muted blue night-kimono, text color white, text""おやすみなさい""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.124 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
"waving calmly, wearing soft pastel kimono, text color white, text""ではまた""","hyper?realistic photo, shot on Nikon Z9 with 85mm f/1.125 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super?insane detail), depth of field, bokeh 
use rule of thirds, leading lines 

#",,
